"db","subgroup","outcome","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p"
"MIMIC","Female","death_48h_never",1272,0.00550314465408805,0.00550314465408805,0.999999999999998,0.349597794539927,2.86042994440512,0.999999999999997,1.20316554822077e-17,-0.00575182236775016,0.00575182236775018,0.999999999999997
"MIMIC","Female","death_48h_censored",1495,0.00869565217391304,0.00468227424749164,1.86466165413046,0.741632054811906,4.68825890389323,0.185311362511252,0.0040133779264214,-0.00183029849963049,0.0098570543524733,0.178369739877367
"MIMIC","Female","death_7d_all",1760,0.0181818181818182,0.0142045454545455,1.28518518518499,0.758321675005884,2.17810068557799,0.35124589131716,0.00397727272727273,-0.00436348004798687,0.0123180255025323,0.350047066105598
"MIMIC","Female","death_7d_never",1272,0.014937106918239,0.00786163522012579,1.91364723629701,0.886028958483978,4.13309938678874,0.0985361250357015,0.00707547169811323,-0.00117365336015872,0.0153245967563852,0.0928587959183805
"MIMIC","Female","death_7d_censored",1310,0.016030534351145,0.00763358778625954,2.11792085171648,0.99318253952807,4.51637896923446,0.0521014639412404,0.00839694656488549,0.000119065078142872,0.0166748280516281,0.0468944702603791
"MIMIC","Female","hosp_mort_descriptive",1760,0.0346590909090909,0.0619318181818182,0.543822323979218,0.394608055676157,0.749459408656535,0.000197298311719486,-0.0272727272727273,-0.0414131393475971,-0.0131323151978575,0.000159258900905429
"MIMIC","Male","aki1_48h",3195,0.328951486697966,0.253521126760563,1.44338204808891,1.29478185975504,1.60903685902696,3.57930232471696e-11,0.0754303599374022,0.0532240933122289,0.0976366265625755,3.01222558186498e-11
"MIMIC","Male","aki2_48h",3195,0.0359937402190923,0.0300469483568075,1.20530641232873,0.915005874899471,1.58770953001845,0.184110442570083,0.00594679186228481,-0.00281600907966182,0.0147095928042314,0.18352113818131
"MIMIC","Male","aki3_48h",3195,0.00938967136150235,0.00845070422535211,1.11216429530138,0.65965435640045,1.87508716912397,0.689967956805408,0.000938967136150212,-0.00367250419443643,0.00555043846673686,0.68984286819882
"MIMIC","Male","aki1_7d",2892,0.368257261410788,0.291839557399723,1.41448571583993,1.26690603605418,1.57925669574254,6.90794584205674e-10,0.076417704011065,0.0522564710380882,0.100578936984042,6.07000502756758e-10
"MIMIC","Male","aki2_7d",2892,0.0646611341632089,0.0494467496542185,1.32896344866938,1.06210259772866,1.66287499124489,0.0128882535021296,0.0152143845089903,0.00326351311689667,0.0271652559010839,0.0126151589576586
"MIMIC","Male","aki3_7d",2892,0.0217842323651452,0.0193637621023513,1.12778365776826,0.78385918416366,1.62260773927936,0.517040207072893,0.00242047026279393,-0.00489725992867396,0.00973820045426183,0.516813388195134
"MIMIC","Male","aki2_rrt_48h",3195,0.0403755868544601,0.0347417840375587,1.16898503199835,0.902550406358793,1.51407167445554,0.236772815870644,0.00563380281690135,-0.00369011124882552,0.0149577168826282,0.236340848905504
"MIMIC","Male","aki2_rrt_7d",2892,0.0695020746887967,0.0529045643153527,1.33715871773774,1.07637285357834,1.66112832600521,0.00866745916354172,0.016597510373444,0.00424771240411727,0.0289473083427708,0.00845749862403427
"MIMIC","Male","death_48h_all",3668,0.00408942202835333,0.00299890948745911,1.36512952687545,0.626100351905197,2.97648550983304,0.433849449821601,0.00109051254089421,-0.00162957807976686,0.00381060316155527,0.432019235018021
"MIMIC","Male","death_48h_never",2825,0.00353982300884956,0.0031858407079646,1.11150582046609,0.450897291018722,2.73997030707089,0.818359172645276,0.000353982300884949,-0.002665676055216,0.0033736406569859,0.81828437410011
"MIMIC","Male","death_48h_censored",3195,0.00406885758998435,0.0028169014084507,1.44626019986412,0.617248468054073,3.38869786474347,0.395679162964978,0.00125195618153365,-0.00162074743849234,0.00412465980155964,0.393031867745917
"MIMIC","Male","death_7d_all",3668,0.00954198473282443,0.0166303162486369,0.569664234663848,0.374963262097258,0.865464361601843,0.00836049357118308,-0.00708833151581242,-0.0122876915276464,-0.0018889715039784,0.00755482863423922
"MIMIC","Male","death_7d_never",2825,0.00884955752212389,0.0106194690265487,0.83184523884519,0.487943939849674,1.41812705287946,0.498750334148913,-0.00176991150442477,-0.00689090263092822,0.00335107962207869,0.498171625761982
"MIMIC","Male","death_7d_censored",2892,0.00968188105117566,0.0103734439834025,0.93268156439208,0.555766397070487,1.56521679817668,0.791901590047114,-0.000691562932226841,-0.00582792691905657,0.00444480105460289,0.791869847138456
"MIMIC","Male","hosp_mort_descriptive",3668,0.0190839694656489,0.0490730643402399,0.376999573322203,0.284923697499041,0.498830667763609,8.60906955948896e-12,-0.0299890948745911,-0.0382654398631141,-0.021712749886068,1.34504173632709e-12
"MIMIC","Diabetes","aki1_48h",1545,0.423948220064725,0.253074433656958,2.17210264662124,1.86430205493127,2.53072182964093,2.53599423497118e-23,0.170873786407767,0.138041687502402,0.203705885313132,4.71353701057815e-24
"MIMIC","Diabetes","aki2_48h",1545,0.0466019417475728,0.027831715210356,1.70738407610419,1.1621959190667,2.50832095992489,0.00641235356568524,0.0187702265372169,0.00543357187050047,0.0321068812039332,0.00584029168892599
"MIMIC","Diabetes","aki3_48h",1545,0.00906148867313916,0.00711974110032363,1.27522116093955,0.576943161203187,2.81862949188387,0.547972139447128,0.00194174757281556,-0.00437725713566135,0.00826075228129246,0.547030403065617
