"db","subgroup","outcome","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p"
"IUH","G3plus","aki2_rrt_48h",221,0.104072398190045,0.0950226244343891,1.10630106315405,0.592297402970296,2.06636401949101,0.751302311752328,0.00904977375565614,-0.0468945113359451,0.0649940588472574,0.751350338071755
"IUH","G3plus","aki2_rrt_7d",184,0.168478260869565,0.0923913043478261,1.99038831218761,1.05730914613967,3.74691323512843,0.0329526241304606,0.0760869565217387,0.00752162289864045,0.144652290144837,0.0302688822114406
"IUH","G3plus","death_48h_all",252,0.0198412698412698,0.0119047619047619,1.68016194330999,0.396078473607082,7.12723448471885,0.48155282506405,0.00793650793650801,-0.0139194826480133,0.0297924985210294,0.476962839133263
"IUH","G3plus","death_48h_never",168,0.0119047619047619,0.0178571428571429,0.662650602413523,0.108712474557263,4.03914842953658,0.655440948278818,-0.00595238095238083,-0.0319145700512937,0.020009808146532,0.653455179059864
"IUH","G3plus","death_48h_censored",221,0.0226244343891403,0.0135746606334842,1.6820987654314,0.395766075718435,7.14931478533,0.481168985657963,0.00904977375565614,-0.0158489452402787,0.0339484927515909,0.476601927331657
"IUH","G3plus","death_7d_all",252,0.0436507936507936,0.0158730158730159,2.82987506627066,0.886817278315983,9.03026258792286,0.0788997661857434,0.0277777777777781,-0.00185335505999475,0.0574089106155509,0.0667407345541484
"IUH","G3plus","death_7d_never",168,0.0357142857142857,0.0238095238095238,1.5185185177143,0.419047579176511,5.50271282600571,0.524823417789139,0.0119047619047618,-0.0245215963291455,0.0483311201386691,0.522246648226888
"IUH","G3plus","death_7d_censored",184,0.0434782608695652,0.0217391304347826,2.04545454084087,0.603020342249184,6.93821416213128,0.250826613333803,0.0217391304347825,-0.0145852750740162,0.0580635359435813,0.24155679148158
"IUH","G3plus","hosp_mort_descriptive",252,0.0873015873015873,0.0357142857142857,2.58260869565175,1.1629855604777,5.7351250965802,0.0197564032867725,0.0515873015873026,0.00979485457567645,0.0933797485989287,0.0159020839519743
"IUH","Age_lt65","aki1_48h",603,0.199004975124378,0.199004975124378,1.00000000000002,0.753549487140737,1.32705285726414,0.999999999999878,-9.14329240898517e-16,-0.0451044820276038,0.045104482027602,0.999999999999968
"IUH","Age_lt65","aki2_48h",603,0.0281923714759536,0.0298507462686567,0.942832764521814,0.480887571958792,1.84852691916109,0.86393018308244,-0.00165837479270302,-0.0206224944622292,0.0173057448768231,0.863939528429476
"IUH","Age_lt65","aki3_48h",603,0.0066334991708126,0.0232172470978441,0.280944445436822,0.0918547714922387,0.859288854999468,0.0260225667944059,-0.0165837479270312,-0.0302500854002568,-0.00291741045380556,0.0175427786982101
"IUH","Age_lt65","aki1_7d",516,0.215116279069767,0.236434108527132,0.885124468729695,0.660717458274431,1.18574939307661,0.413380413023903,-0.0213178294573629,-0.0723680856521178,0.0297324267373919,0.413279937226438
"IUH","Age_lt65","aki2_7d",516,0.0387596899224806,0.0484496124031008,0.791935483870996,0.433895314386264,1.44542194815147,0.447308786218844,-0.00968992248062035,-0.0346261257741882,0.0152462808129475,0.446453117808039
"IUH","Age_lt65","aki3_7d",516,0.0193798449612403,0.0135658914728682,1.43704121964928,0.542231322125751,3.80849903483104,0.465907458699908,0.00581395348837205,-0.00972894276845704,0.0213568497452011,0.463630848910123
"IUH","Age_lt65","aki2_rrt_48h",603,0.0348258706467662,0.0580431177446103,0.585567010309474,0.336600504203103,1.01868155062501,0.0581614832488597,-0.0232172470978444,-0.0469531938364808,0.000518699640792056,0.0554529945096257
"IUH","Age_lt65","aki2_rrt_7d",516,0.0426356589147287,0.062015503875969,0.673583039198992,0.385658165002861,1.17646701631012,0.164891296627241,-0.0193798449612403,-0.0465531525392015,0.00779346261672084,0.162455891176263
"IUH","Age_lt65","death_48h_all",679,0.0117820324005891,0.0103092783505155,1.14456035759206,0.412403982436798,3.17654161444,0.795438495440741,0.0014727540500736,-0.00965299625084963,0.0125985043509968,0.795325911704683
"IUH","Age_lt65","death_48h_never",498,0.00803212851405622,0.0140562248995984,0.567958359691028,0.165005417197859,1.95494610916998,0.369705340983358,-0.00602409638554222,-0.0190128520663728,0.0069646592952884,0.363552190010028
"IUH","Age_lt65","death_48h_censored",603,0.00995024875621891,0.0116086235489221,0.855707107079647,0.285626340262098,2.56361038843512,0.780741330725568,-0.00165837479270321,-0.0133238762408288,0.0100071266554223,0.780572954975787
"IUH","Age_lt65","death_7d_all",679,0.0147275405007364,0.0147275405007364,0.999999999999996,0.413244254038488,2.4198763569665,0.999999999999994,-2.68321347652517e-17,-0.0128232912656966,0.0128232912656966,0.999999999999997
"IUH","Age_lt65","death_7d_never",498,0.0100401606425703,0.0180722891566265,0.551048005477921,0.183157437284146,1.65788465291809,0.288952592555132,-0.00803212851405629,-0.0226606499950696,0.00659639296695704,0.282106376045307
"IUH","Age_lt65","death_7d_censored",516,0.00968992248062015,0.0174418604651163,0.551206784207713,0.18326342152897,1.65788086035805,0.289058627054071,-0.00775193798449599,-0.0218734677911833,0.00636959182219128,0.28220985453918
"IUH","Age_lt65","hosp_mort_descriptive",679,0.0206185567010309,0.0250368188512518,0.819814245392454,0.400630308569159,1.67759498613265,0.586554080334996,-0.00441826215022086,-0.0203156308870757,0.011479106586634,0.586027927904859
"IUH","Age_ge65","aki1_48h",632,0.27373417721519,0.286392405063291,0.93914226218481,0.734489813825863,1.20081745453683,0.616589126374254,-0.0126582278481017,-0.0622019347294367,0.0368854790332333,0.616618556309825
"IUH","Age_ge65","aki2_48h",632,0.0458860759493671,0.0490506329113924,0.932381118632859,0.554756808131853,1.56705521706088,0.791550221927621,-0.00316455696202539,-0.0266276984918708,0.02029858456782,0.791551751525788
"IUH","Age_ge65","aki3_48h",632,0.0110759493670886,0.0205696202531646,0.53329230770429,0.211193985837494,1.34663250153062,0.183427739805771,-0.00949367088607618,-0.0232537229108292,0.00426638113867687,0.176524499334843
"IUH","Age_ge65","aki1_7d",553,0.320072332730561,0.312839059674503,1.0340056573605,0.802327905211539,1.33258196867978,0.796121175085161,0.00723327305605745,-0.0476358718737648,0.0621024179858797,0.796160045630553
"IUH","Age_ge65","aki2_7d",553,0.0867992766726944,0.0759493670886076,1.15643564356321,0.750474460004826,1.78199721506159,0.510007252304256,0.0108499095840867,-0.021400037336401,0.0430998565045744,0.509772327156244
"IUH","Age_ge65","aki3_7d",553,0.0235081374321881,0.0198915009041591,1.1861952770131,0.526376327775107,2.67310507893762,0.680406146090976,0.00361663652802892,-0.013571634914704,0.0208049079707619,0.680119320985342
"IUH","Age_ge65","aki2_rrt_48h",632,0.055379746835443,0.0870253164556962,0.615044922206215,0.396379277869027,0.954339132876269,0.0301199874032942,-0.0316455696202543,-0.0599686834948761,-0.00332245574563244,0.0287126615613252
"IUH","Age_ge65","aki2_rrt_7d",553,0.0994575045207957,0.106690777576854,0.924715826177874,0.627194577558803,1.36337173467297,0.692736166675433,-0.0072332730560578,-0.0431026588666529,0.0286361127545373,0.692738033489095
"IUH","Age_ge65","death_48h_all",696,0.00574712643678161,0.0114942528735632,0.497109826589621,0.148868704768973,1.65997400243027,0.255886075873165,-0.00574712643678152,-0.0154625042085246,0.00396825133496155,0.246477256613233
"IUH","Age_ge65","death_48h_never",519,0.00578034682080925,0.0154142581888247,0.371366279069777,0.0978416882794211,1.40955165078788,0.145508318009165,-0.00963391136801536,-0.0220907926600265,0.00282296992399579,0.129868362316545
"IUH","Age_ge65","death_48h_censored",632,0.00632911392405063,0.0126582278481013,0.496815331257909,0.14869714580107,1.65992072035542,0.25570412851604,-0.00632911392405064,-0.0170238661196623,0.00436563827156104,0.246300531471434
"IUH","Age_ge65","death_7d_all",696,0.0229885057471264,0.014367816091954,1.61411764705862,0.726894961702874,3.58425345588104,0.239465887706802,0.00862068965517233,-0.00560689692717366,0.0228482762375183,0.235197538335155
"IUH","Age_ge65","death_7d_never",519,0.0250481695568401,0.0173410404624277,1.45586289988452,0.616316654978684,3.43903862752738,0.391764976255824,0.00770712909441238,-0.00982810371648518,0.0252423619053099,0.389181840997817
"IUH","Age_ge65","death_7d_censored",553,0.027124773960217,0.0162748643761302,1.68525382799828,0.730667462665159,3.88696720451116,0.220932819293464,0.0108499095840865,-0.00632776652927295,0.0280275856974459,0.215982289912685
"IUH","Age_ge65","hosp_mort_descriptive",696,0.0445402298850575,0.0330459770114943,1.36404053612151,0.7867191718453,2.36502001065828,0.268873016505553,0.0114942528735627,-0.00879994714531905,0.0317884528924444,0.267144879182848
"IUH","Female","aki1_48h",405,0.22962962962963,0.219753086419753,1.05834053586939,0.760507927029218,1.47281132787098,0.736647271347358,0.00987654320987632,-0.0476781155856875,0.0674312020054402,0.73670062882322
"IUH","Female","aki2_48h",405,0.0469135802469136,0.054320987654321,0.856924176438168,0.456075068986813,1.61008372107589,0.631336445599113,-0.00740740740740737,-0.037633949869092,0.0228191350542772,0.631127395398438
"IUH","Female","aki3_48h",405,0.00740740740740741,0.037037037037037,0.194029853113759,0.0556483954901218,0.676525954931256,0.0100745238958277,-0.0296296296296298,-0.0498546818513795,-0.00940457740788012,0.00419355334854348
"IUH","Female","aki1_7d",346,0.286127167630058,0.254335260115607,1.17510121457357,0.839339015493649,1.645178931281,0.34729497152534,0.0317919075144503,-0.0344363775383604,0.0980201925672609,0.347101275272313
