"db","database_role","analysis_set","variant","stratum","outcome","method","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p"
"EICU","supplementary","primary","egfr","G1","aki3_7d","psm",569,0.0175746924428823,0.00175746924428822,10.1610017888869,1.29403608165517,79.7859957828256,0.0274429369015983,0.015817223198594,0.00447522747012606,0.027159218927062,0.00636652344674023
"EICU","supplementary","primary","egfr","G1","aki3_7d","dr",569,0.0175746924428823,0.00175746924428822,10.2295368931983,1.36517744525708,76.6518853742125,0.0236394541925014,0.0158745449548909,0.00472143910473195,0.0270276508050499,0.00536377450947451
"EICU","supplementary","primary","egfr","G1","aki2_rrt_48h","psm",580,0.0327586206896552,0.0103448275862069,3.2400475339218,1.28349720092669,8.17914368219361,0.0128360076552098,0.0224137931034483,0.00573577085366503,0.0390918153532315,0.00854936644918353
"EICU","supplementary","primary","egfr","G1","aki2_rrt_48h","dr",580,0.0327586206896552,0.0103448275862069,3.43392526604764,1.32989057765845,8.86677665884538,0.010801279091359,0.023640931677829,0.00644918933084592,0.0408326740248121,0.00713555683385896
"EICU","supplementary","primary","egfr","G1","aki2_rrt_7d","psm",569,0.0474516695957821,0.0263620386643234,1.83985239835585,0.96746940333798,3.49887741778352,0.0630054548293557,0.0210896309314587,-0.000803314980027853,0.0429825768429453,0.0592695949184474
"EICU","supplementary","primary","egfr","G1","aki2_rrt_7d","dr",569,0.0474516695957821,0.0263620386643234,1.92085414578722,1.00480961322226,3.67201965510237,0.0483234006069456,0.0225416414118679,0.000457004142231369,0.0446262786815045,0.0456784314950077
"EICU","supplementary","primary","egfr","G1","death_48h_all","psm",589,0.0135823429541596,0,86942653.8005284,43247374.6324861,174785755.531168,0,0.0135823429541596,0.00422645152834151,0.0229382343799777,0.00451231348256893
"EICU","supplementary","primary","egfr","G1","death_48h_all","dr",589,0.0135823429541596,0,76057962.4321069,35119667.19993,164717211.481301,0,0.0130801134953257,0.00390119461882068,0.0222590323718308,0.00530660728091629
"EICU","supplementary","primary","egfr","G1","death_48h_never","psm",565,0.0141592920353982,0,33362558.440855,16464203.8496284,67604866.647991,0,0.0141592920353982,0.00440848274086422,0.0239101013299322,0.00450534233057868
"EICU","supplementary","primary","egfr","G1","death_48h_never","dr",565,0.0141592920353982,0,78559666.125432,35683351.6102816,172955197.962993,0,0.013486780330221,0.00396447502707332,0.0230090856333688,0.00559425859472409
