"db","subgroup","outcome","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p"
"EICU","Female","aki3_48h",644,0.0124223602484472,0.015527950310559,0.797484276731587,0.312479924144597,2.03527050057721,0.635931050893514,-0.00310559006211182,-0.0159362747796234,0.00972509465539976,0.635290807231272
"EICU","Female","aki1_7d",621,0.270531400966184,0.223832528180354,1.28600695602607,0.992605140989585,1.66613472231129,0.0569332088768494,0.0466988727858293,-0.00125144372288969,0.0946491892945482,0.0565125645611968
"EICU","Female","aki2_7d",621,0.0789049919484702,0.0434782608695652,1.88461529240639,1.16152997202113,3.05784171388338,0.0102761632007436,0.035426731078905,0.00881822809426625,0.0620352340635438,0.00917511782163498
"EICU","Female","aki3_7d",621,0.0305958132045089,0.0257648953301127,1.19341777392851,0.607578029555398,2.34413674268422,0.607696995221019,0.00483091787439612,-0.0135893108781443,0.0232511466269366,0.607320751301592
"EICU","Female","aki2_rrt_48h",644,0.0543478260869565,0.031055900621118,1.79310344826897,1.02314731997766,3.14247998642489,0.0413562770835028,0.0232919254658385,0.00122758537495055,0.0453562655567264,0.0387410116640906
"EICU","Female","aki2_rrt_7d",621,0.0950080515297907,0.0515297906602254,1.93232872972541,1.23715106775502,3.01813935019098,0.00378671877575634,0.0434782608695652,0.0145717713999441,0.0723847503391864,0.00325786541545145
"EICU","Female","death_48h_all",661,0.0438729198184569,0.0181543116490166,2.4816718676884,1.25457961667873,4.90897124184119,0.00900995694175403,0.0257186081694402,0.00706615432215229,0.0443710620167282,0.00697001273916046
"EICU","Female","death_48h_never",614,0.0342019543973941,0.0162866449511401,2.13895421799712,0.998165307730596,4.58353452204182,0.0505503300927332,0.0179153094462541,0.000382111021299071,0.035448507871209,0.0454277030179653
"EICU","Female","death_48h_censored",644,0.0419254658385093,0.015527950310559,2.77439222042134,1.3309339368095,5.78334655075835,0.00647282390123215,0.0263975155279503,0.00819551200224368,0.044599519053657,0.00454689967351277
"EICU","Female","death_7d_all",661,0.0907715582450832,0.0635400907715582,1.4713572616047,0.976173623922873,2.21773272522667,0.0650660934785652,0.027231467473525,-0.00152142443092424,0.0559843593779741,0.0636350765811725
"EICU","Female","death_7d_never",614,0.0781758957654723,0.0504885993485342,1.5948934149799,1.00023743963563,2.54308117687823,0.0498793336890923,0.0276872964169381,0.00026375354781398,0.0551108392860622,0.0480562803098805
"EICU","Female","death_7d_censored",621,0.0789049919484702,0.0499194847020934,1.63038573342211,1.02446334091352,2.59468302435893,0.0392124515883726,0.0289855072463769,0.0017055600329311,0.0562654544598226,0.0374976923523038
"EICU","Female","hosp_mort_descriptive",661,0.122541603630862,0.0922844175491679,1.37365743357829,0.966459645046067,1.95241959092348,0.0767575879971123,0.0302571860816944,-0.00311109440985646,0.0636254665732452,0.07575581362107
"EICU","Male","aki1_48h",1243,0.242156074014481,0.233306516492357,1.05005124826175,0.872887726210424,1.2631723311805,0.604441064393061,0.00884955752212382,-0.0246303332528636,0.0423294482971112,0.604451282497757
"EICU","Male","aki2_48h",1243,0.0281576830249397,0.0297666934835076,0.944379810290708,0.590723851388343,1.5097633589513,0.811054903757596,-0.00160901045856804,-0.0147988353718727,0.0115808144547367,0.811049332521222
"EICU","Male","aki3_48h",1243,0.0104585679806919,0.0201126307320998,0.51492682930031,0.262141277825176,1.01147610835292,0.0539954001962182,-0.00965406275140796,-0.019296132091036,-1.19934117798794e-05,0.0498229884013692
