"db","database_role","analysis_set","variant","stratum","outcome","method","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p"
"IUH","external_validation","primary","pooled","Overall","aki3_7d","dr",1069,0.0215154349859682,0.0168381665107577,2.27217968462093,1.11310820610217,4.63818386289946,0.0241756486196884,0.00870506489557688,-0.00319692659859186,0.0206070563897456,0.151851702275479
"IUH","external_validation","primary","pooled","Overall","aki2_rrt_48h","psm",1235,0.0453441295546559,0.0728744939271255,0.604278594971032,0.42860407931934,0.851957874316216,0.00405058446311261,-0.0275303643724702,-0.0461071234018435,-0.00895360534309681,0.003708988805328
"IUH","external_validation","primary","pooled","Overall","aki2_rrt_48h","dr",1235,0.0453441295546559,0.0728744939271255,0.74390151506876,0.514481900790772,1.07562474650911,0.115832930486929,-0.0188211023729038,-0.0370552423129889,-0.000586962432818645,0.0431714760446204
"IUH","external_validation","primary","pooled","Overall","aki2_rrt_7d","psm",1069,0.0720299345182413,0.0851262862488307,0.834212158812189,0.608051328882762,1.14449207304384,0.261222955703052,-0.0130963517305893,-0.0359122125873969,0.00971950912621837,0.260696753557947
"IUH","external_validation","primary","pooled","Overall","aki2_rrt_7d","dr",1069,0.0720299345182413,0.0851262862488307,0.94758250847208,0.673036881546968,1.3341209597584,0.757731371628649,-0.00542247507275845,-0.0281426626978063,0.0172977125522894,0.639989746853607
"IUH","external_validation","primary","pooled","Overall","death_48h_all","psm",1375,0.00872727272727273,0.0109090909090909,0.798239179196293,0.372157835078252,1.71213857977757,0.562721031846547,-0.0021818181818183,-0.00955447685694694,0.00519084049331034,0.561941901453666
"IUH","external_validation","primary","pooled","Overall","death_48h_all","dr",1375,0.00872727272727273,0.0109090909090909,1.19563789308066,0.510997077713328,2.79756975865203,0.680353960828789,0.000702575407621333,-0.00663965852735657,0.00804480934259924,0.851242044063733
"IUH","external_validation","primary","pooled","Overall","death_48h_never","psm",1017,0.00688298918387414,0.0147492625368732,0.462970311789777,0.187880690194422,1.14083841919529,0.0942015753428543,-0.00786627335299971,-0.0168547149580996,0.00112216825210017,0.0864422447121916
"IUH","external_validation","primary","pooled","Overall","death_48h_never","dr",1017,0.00688298918387414,0.0147492625368732,0.4449213350773,0.16997853488466,1.16458819074591,0.0990174662388774,-0.0076350686799764,-0.0164729675112225,0.00120283015126972,0.0905625048651968
"IUH","external_validation","primary","pooled","Overall","death_48h_censored","psm",1235,0.00809716599190283,0.0121457489878543,0.663945580581846,0.297017238491142,1.48416885233182,0.31832349499811,-0.00404858299595126,-0.0119451284791461,0.00384796248724354,0.315044485403046
"IUH","external_validation","primary","pooled","Overall","death_48h_censored","dr",1235,0.00809716599190283,0.0121457489878543,0.910947725682103,0.344160770008185,2.41115731727838,0.851026500639687,-0.00170432362700186,-0.00974052651753597,0.00633187926353225,0.677681740308347
"IUH","external_validation","primary","pooled","Overall","death_7d_all","psm",1375,0.0189090909090909,0.0145454545454545,1.30578206078562,0.725264820540432,2.35095752886375,0.373836835913209,0.00436363636363645,-0.00522516696813338,0.0139524396954063,0.372498153772389
"IUH","external_validation","primary","pooled","Overall","death_7d_all","dr",1375,0.0189090909090909,0.0145454545454545,1.93406669476033,1.04402403562135,3.58288109483506,0.0359971048880871,0.00906862295312429,-0.000696086552707333,0.0188333324589559,0.0688254506279832
"IUH","external_validation","primary","pooled","Overall","death_7d_never","psm",1017,0.0176991150442478,0.0176991150442478,0.999999999999998,0.517100908635456,1.9338585241299,0.999999999999994,-2.30784178308683e-18,-0.0114662725061776,0.0114662725061776,1
"IUH","external_validation","primary","pooled","Overall","death_7d_never","dr",1017,0.0176991150442478,0.0176991150442478,1.07227811152286,0.530234891711359,2.16843585064735,0.845997206231569,0.00113073811522273,-0.0105601271227384,0.0128216033531839,0.849664467380706
"IUH","external_validation","primary","pooled","Overall","death_7d_censored","psm",1069,0.0187090739008419,0.0168381665107577,1.11322946613582,0.585349696417255,2.11716150509394,0.743620096998506,0.00187090739008414,-0.0093355489325753,0.0130773637127436,0.743533434313385
"IUH","external_validation","primary","pooled","Overall","death_7d_censored","dr",1069,0.0187090739008419,0.0168381665107577,1.36671210309083,0.677897119971416,2.75543576997897,0.38250749623078,0.00450623530940305,-0.00700167665266121,0.0160141472714673,0.44287462751295
"IUH","external_validation","primary","pooled","Overall","hosp_mort_descriptive","psm",1375,0.0327272727272727,0.0290909090909091,1.12922932329348,0.732523992734552,1.74077419611283,0.582046277934726,0.00363636363636373,-0.00930497233662222,0.0165776996093497,0.581858735331245
"IUH","external_validation","primary","pooled","Overall","hosp_mort_descriptive","dr",1375,0.0327272727272727,0.0290909090909091,1.86963130800594,1.18930400475946,2.9391318064072,0.00670494661540198,0.0129867433075115,0.000167647005069797,0.0258058396099533,0.0471736059781333
