"db","analysis","treatment_prevalence","n_treated","n_control","weight_min","weight_p01","weight_median","weight_p99","weight_max","ess_total","ess_treated","ess_control","max_raw_smd","max_weighted_smd","n_weighted_viol","index_contract"
"EICU","stabilized_iptw_ate",0.11556411153891,1981,15161,0.128102034803576,0.297828639448776,0.958872539796348,2.11599052155522,6.44277185614941,15558.1299033791,1065.73878981673,14884.6169925987,0.49454472175764,0.279522428961762,2,"treated:first albumin; never-treated:earliest qualifying ICU Cr; associational patient-level ATE sensitivity"
